Slow-Time Signal [I]_x,Slow-Time Signal [I]_y,Slow-Time Signal [Q]_x,Slow-Time Signal [Q]_y,Envelop_x,Envelop_y,Wrapped Angle_x,Wrapped Angle_y,Phase Unwrap_x,Phase Unwrap_y,Breathing_x,Breathing_y,Heart_x,Heart_y
209.681555748,-0.0012125154,209.681555748,-0.0037993207,209.681555748,0.0039881113,209.681555748,-107.6999656098,209.681555748,-6227.6999656098,209.681555748,0.5920904614,209.681555748,8.9882531287
209.7061872482,-0.0015449173,209.7061872482,-0.0037971588,209.7061872482,0.0040994127,209.7061872482,-112.1395101935,209.7061872482,-6232.1395101935,209.7061872482,0.7168693235,209.7061872482,9.2946322881
209.7111868858,-0.0019178373,209.7111868858,-0.0040017167,209.7111868858,0.0044375485,209.7111868858,-115.6062400707,209.7111868858,-6235.6062400707,209.7111868858,0.8312850494,209.7111868858,8.8214583900
209.7514069080,-0.0036930071,209.7514069080,0.0037690269,209.7514069080,0.0052767286,209.7514069080,134.4163175259,209.7514069080,-6345.5836824741,209.7514069080,0.9337756516,209.7514069080,7.8391836910
209.7559740543,-0.0032571649,209.7559740543,0.0039795429,209.7559740543,0.0051425563,209.7559740543,129.2995411838,209.7559740543,-6350.7004588162,209.7559740543,1.023210207,209.7559740543,5.9844790396
209.7830257416,-0.0027270061,209.7830257416,0.0042219766,209.7830257416,0.0050260968,209.7830257416,122.8587182362,209.7830257416,-6357.1412817638,209.7830257416,1.0986547285,209.7830257416,3.4493510525
209.7880172729,-0.0019648889,209.7880172729,0.0046477736,209.7880172729,0.0050460467,209.7880172729,112.9166568454,209.7880172729,-6367.0833431546,209.7880172729,1.1593167331,209.7880172729,0.4882125026
209.8265578747,-0.0012144984,209.8265578747,0.0049214172,209.8265578747,0.0050690585,209.8265578747,103.8623744066,209.8265578747,-6376.1376255934,209.8265578747,1.2047665511,209.8265578747,-2.6289815012
209.8418264389,-0.000200154,209.8418264389,0.0050051007,209.8418264389,0.0050091012,209.8418264389,92.2900378648,209.8418264389,-6387.7099621352,209.8418264389,1.2349013013,209.8418264389,-5.6205369747
209.8723626137,0.0008771726,209.8723626137,0.0047448081,209.8723626137,0.0048252084,209.8723626137,79.5259851719,209.8723626137,-6400.4740148281,209.8723626137,1.249935174,209.8723626137,-8.2073728238
209.8773615360,0.001823915,209.8773615360,0.0044350526,209.8773615360,0.0047954518,209.8773615360,67.6450894107,209.8773615360,-6412.3549105893,209.8773615360,1.2504918080,209.8773615360,-10.1490094470
209.9037282467,0.0024680342,209.9037282467,0.0041980156,209.9037282467,0.0048697565,209.9037282467,59.5485184049,209.9037282467,-6420.4514815951,209.9037282467,1.2374429512,209.9037282467,-11.2787313147
209.9087350368,0.0031551333,209.9087350368,0.0037127405,209.9087350368,0.0048723001,209.9087350368,49.6417004035,209.9087350368,-6430.3582995965,209.9087350368,1.2118481456,209.9087350368,-11.4785241029
209.9497900009,0.0036832148,209.9497900009,0.0025524294,209.9497900009,0.0044811793,209.9497900009,34.7215553963,209.9497900009,-6445.2784446037,209.9497900009,1.1750493562,209.9497900009,-10.703133783
209.9623026848,0.0039233597,209.9623026848,0.0005416760,209.9623026848,0.0039605762,209.9623026848,7.8608080128,209.9623026848,-6472.1391919872,209.9623026848,1.1285978407,209.9623026848,-8.9906066545
209.9954559803,0.0041402281,209.9954559803,0.0007704317,209.9954559803,0.0042113008,209.9954559803,10.5412793216,209.9954559803,-6469.4587206784,209.9954559803,1.0742433315,209.9954559803,-6.5770093618
210.0007362366,0.0044846929,210.0007362366,0.0006691431,210.0007362366,0.0045343382,210.0007362366,8.4862690806,210.0007362366,-6471.5137309194,210.0007362366,1.0138985158,210.0007362366,-3.6166560145
210.0262358189,0.0040746399,210.0262358189,-0.0019040083,210.0262358189,0.0044975480,210.0262358189,-25.0458655769,210.0262358189,-6505.0458655769,210.0262358189,0.9496372854,210.0262358189,-0.266526578
210.0309813023,0.0031162872,210.0309813023,-0.0036660297,210.0309813023,0.0048115507,210.0309813023,-49.6339942974,210.0309813023,-6529.6339942974,210.0309813023,0.8836214180,210.0309813023,3.1273805335
210.0694339275,0.0025960988,210.0694339275,-0.0047373268,210.0694339275,0.0054020361,210.0694339275,-61.2768517671,210.0694339275,-6541.2768517671,210.0694339275,0.8180906280,210.0694339275,6.2346360137
210.0868339539,0.0016880993,210.0868339539,-0.0059167856,210.0868339539,0.006152888,210.0868339539,-74.0761901788,210.0868339539,-6554.0761901788,210.0868339539,0.755360068,210.0868339539,8.8130930273
210.1160578728,0.0000102129,210.1160578728,-0.007195517,210.1160578728,0.0071955242,210.1160578728,-89.9186774942,210.1160578728,-6569.9186774942,210.1160578728,0.6965341549,210.1160578728,10.66889276
210.1220571995,-0.0018440720,210.1220571995,-0.0078996709,210.1220571995,0.0081120529,210.1220571995,-103.1396315139,210.1220571995,-6583.1396315139,210.1220571995,0.6437816484,210.1220571995,11.6562444846
210.1480031013,-0.0039586976,210.1480031013,-0.007848026,210.1480031013,0.008789926,210.1480031013,-116.7672692713,210.1480031013,-6596.7672692713,210.1480031013,0.5978938832,210.1480031013,11.6310088225
210.1539890766,-0.0060933753,210.1539890766,-0.0075165662,210.1539890766,0.0096761557,210.1539890766,-129.0302793121,210.1539890766,-6609.0302793121,210.1539890766,0.5605072953,210.1539890766,10.6836029537
210.1919176579,-0.0079915658,210.1919176579,-0.0064857551,210.1919176579,0.0102922370,210.1919176579,-140.9380787549,210.1919176579,-6620.9380787549,210.1919176579,0.5329294403,210.1919176579,8.9220472506
210.2075319290,-0.0095809453,210.2075319290,-0.0048347168,210.2075319290,0.0107316821,210.2075319290,-153.2236697024,210.2075319290,-6633.2236697024,210.2075319290,0.5160243108,210.2075319290,6.5273905754
210.2226009369,-0.0106987460,210.2226009369,-0.0026203508,210.2226009369,0.0110149628,210.2226009369,-166.2379532413,210.2226009369,-6646.2379532413,210.2226009369,0.5102771016,210.2226009369,3.7366006132
210.2393791676,-0.0107685021,210.2393791676,-0.0001049802,210.2393791676,0.0107690138,210.2393791676,-179.4414516135,210.2393791676,-6659.4414516135,210.2393791676,0.5158377994,210.2393791676,0.8148648368
210.2677130699,-0.0104879084,210.2677130699,0.0023373173,210.2677130699,0.0107451977,210.2677130699,167.4364680577,210.2677130699,-6672.5635319423,210.2677130699,0.5323389411,210.2677130699,-1.9698522668
210.2817237377,-0.0095118050,210.2817237377,0.0047381848,210.2817237377,0.0106266095,210.2817237377,153.5203927303,210.2817237377,-6686.4796072697,210.2817237377,0.5591232303,210.2817237377,-4.3723470038
210.3141367435,-0.0080293504,210.3141367435,0.0068166889,210.3141367435,0.0105326975,210.3141367435,139.6696948889,210.3141367435,-6700.3303051111,210.3141367435,0.5951281681,210.3141367435,-6.2004081377
210.3195445538,-0.0063453785,210.3195445538,0.0081630266,210.3195445538,0.0103391891,210.3195445538,127.8590516483,210.3195445538,-6712.1409483517,210.3195445538,0.6389757782,210.3195445538,-7.3328449684
210.3432435989,-0.0042727111,210.3432435989,0.0091072904,210.3432435989,0.0100597614,210.3432435989,115.1337546284,210.3432435989,-6724.8662453716,210.3432435989,0.6890737902,210.3432435989,-7.7185753993
210.3512427807,-0.0018917704,210.3512427807,0.0095496584,210.3512427807,0.0097352335,210.3512427807,101.2051216591,210.3512427807,-6738.7948783409,210.3512427807,0.7438051576,210.3512427807,-7.3861049279
210.3880572319,0.0009542837,210.3880572319,0.0093770673,210.3880572319,0.0094254999,210.3880572319,84.1891385226,210.3880572319,-6755.8108614774,210.3880572319,0.8011339191,210.3880572319,-6.4354760859
210.4032292366,0.003610865,210.4032292366,0.0084706765,210.4032292366,0.0092081869,210.4032292366,66.9125041993,210.4032292366,-6773.0874958007,210.4032292366,0.8591721944,210.4032292366,-5.0258569272
210.4338040352,0.0055938994,210.4338040352,0.0066188631,210.4338040352,0.0086660867,210.4338040352,49.7973415653,210.4338040352,-6790.2026584347,210.4338040352,0.9160027153,210.4338040352,-3.3810838541
210.4397976398,0.0067647993,210.4397976398,0.0041464501,210.4397976398,0.0079344538,210.4397976398,31.5060077476,210.4397976398,-6808.4939922524,210.4397976398,0.9698620756,210.4397976398,-1.7093139739
210.4639163017,0.0073454288,210.4639163017,0.001365774,210.4639163017,0.0074713226,210.4639163017,10.5330206938,210.4639163017,-6829.4669793062,210.4639163017,1.0192481289,210.4639163017,-0.1871294581
210.4700591564,0.0069731079,210.4700591564,-0.0015243238,210.4700591564,0.0071377726,210.4700591564,-12.3309043567,210.4700591564,-6852.3309043567,210.4700591564,1.0628890834,210.4700591564,1.0286008784
210.509303093,0.0055346832,210.509303093,-0.0045263252,210.509303093,0.0071498488,210.509303093,-39.2766807389,210.509303093,-6879.2766807389,210.509303093,1.0996627524,210.509303093,1.8303573987
210.5263192654,0.0029001175,210.5263192654,-0.0071082049,210.5263192654,0.0076770605,210.5263192654,-67.8047486662,210.5263192654,-6907.8047486662,210.5263192654,1.1287527111,210.5263192654,2.1651215157
210.5558173656,0.0000166140,210.5558173656,-0.0081170670,210.5558173656,0.0081170840,210.5558173656,-89.8827269971,210.5558173656,-6929.8827269971,210.5558173656,1.1496250734,210.5558173656,2.0250961115
210.5620534420,-0.0007817841,210.5620534420,-0.0076416349,210.5620534420,0.0076815214,210.5620534420,-95.8413713087,210.5620534420,-6935.8413713087,210.5620534420,1.1620217412,210.5620534420,1.4543603188
210.5873601437,-0.0025569374,210.5873601437,-0.0075764786,210.5873601437,0.0079963089,210.5873601437,-108.6486960524,210.5873601437,-6948.6486960524,210.5873601437,1.1659222762,210.5873601437,0.622220036
210.5931909084,-0.0045484585,210.5931909084,-0.0073552536,210.5931909084,0.0086480188,210.5931909084,-121.7324755606,210.5931909084,-6961.7324755606,210.5931909084,1.1615541466,210.5931909084,-0.3099480344
210.6312611103,-0.0053977794,210.6312611103,-0.0063773789,210.6312611103,0.0083550574,210.6312611103,-130.2443976107,210.6312611103,-6970.2443976107,210.6312611103,1.1493402777,210.6312611103,-1.1918732458
210.6447377205,-0.0060217667,210.6447377205,-0.0055291655,210.6447377205,0.0081751664,210.6447377205,-137.4419567504,210.6447377205,-6977.4419567504,210.6447377205,1.1299097079,210.6447377205,-1.8712439775
210.660848856,-0.0068650851,210.660848856,-0.0047242698,210.660848856,0.0083335538,210.660848856,-145.4658469097,210.660848856,-6985.4658469097,210.660848856,1.1039353472,210.660848856,-2.2255961346
210.6712520123,-0.007804484,210.6712520123,-0.0036815382,210.6712520123,0.0086292348,210.6712520123,-154.7457687215,210.6712520123,-6994.7457687215,210.6712520123,1.0720421578,210.6712520123,-2.182150279
210.7075653076,-0.0081218098,210.7075653076,-0.0027379571,210.7075653076,0.0085708928,210.7075653076,-161.3704368613,210.7075653076,-7001.3704368613,210.7075653076,1.0346443991,210.7075653076,-1.7371525913
210.7125651836,-0.0079231991,210.7125651836,-0.0021235023,210.7125651836,0.0082028255,210.7125651836,-164.9967105859,210.7125651836,-7004.9967105859,210.7125651836,0.9932424939,210.7125651836,-0.9354617987
210.7511348724,-0.0077507238,210.7511348724,-0.0019573155,210.7511348724,0.007994048,210.7511348724,-165.8272314113,210.7511348724,-7005.8272314113,210.7511348724,0.9478614931,210.7511348724,0.1386227460
210.7562794685,-0.0075487141,210.7562794685,-0.0017745594,210.7562794685,0.007754492,210.7562794685,-166.7710494852,210.7562794685,-7006.7710494852,210.7562794685,0.8997010845,210.7562794685,1.4778760650
210.7808930874,-0.0073163858,210.7808930874,-0.0018434672,210.7808930874,0.0075450562,210.7808930874,-165.8578862726,210.7808930874,-7005.8578862726,210.7808930874,0.8485766481,210.7808930874,2.8754815046
210.7864301205,-0.0072945297,210.7864301205,-0.0019811126,210.7864301205,0.0075587678,210.7864301205,-164.8056126319,210.7864301205,-7004.8056126319,210.7864301205,0.7942217652,210.7864301205,4.2023571999
210.8273172379,-0.0074063377,210.8273172379,-0.0020506045,210.8273172379,0.0076849734,210.8273172379,-164.5241017528,210.8273172379,-7004.5241017528,210.8273172379,0.7364606647,210.8273172379,5.3388101588
210.8393177986,-0.0072892262,210.8393177986,-0.0024539906,210.8393177986,0.0076912216,210.8393177986,-161.3936812746,210.8393177986,-7001.3936812746,210.8393177986,0.6749677521,210.8393177986,6.1675816682
210.8731226921,-0.0066627626,210.8731226921,-0.0031611035,210.8731226921,0.0073746174,210.8731226921,-154.6183093015,210.8731226921,-6994.6183093015,210.8731226921,0.6094484229,210.8731226921,6.6043635499
210.8781223297,-0.006047852,210.8781223297,-0.0040384434,210.8781223297,0.0072722444,210.8781223297,-146.2670462737,210.8781223297,-6986.2670462737,210.8781223297,0.5395711623,210.8781223297,6.6090266626
210.9018132687,-0.0052318122,210.9018132687,-0.0051631035,210.9018132687,0.007350476,210.9018132687,-135.3787101634,210.9018132687,-6975.3787101634,210.9018132687,0.4649751241,210.9018132687,6.1767659028
210.9064691067,-0.0041892357,210.9064691067,-0.0061438071,210.9064691067,0.0074361322,210.9064691067,-124.2886361391,210.9064691067,-6964.2886361391,210.9064691067,0.3854170719,210.9064691067,5.3461785343
210.9472928047,-0.0033695900,210.9472928047,-0.0070274869,210.9472928047,0.0077935685,210.9472928047,-115.6171217436,210.9472928047,-6955.6171217436,210.9472928047,0.3009439193,210.9472928047,4.1974774513
210.9625933170,-0.0023157303,210.9625933170,-0.0076735761,210.9625933170,0.0080153837,210.9625933170,-106.7927535615,210.9625933170,-6946.7927535615,210.9625933170,0.2113877269,210.9625933170,2.8268083151
210.9944224358,-0.0013382942,210.9944224358,-0.0081908665,210.9944224358,0.0082994774,210.9944224358,-99.2794820888,210.9944224358,-6939.2794820888,210.9944224358,0.1168845578,210.9944224358,1.355692904
210.9994492531,-0.0003951084,210.9994492531,-0.0086057212,210.9994492531,0.0086147865,210.9994492531,-92.6287345688,210.9994492531,-6932.6287345688,210.9994492531,0.0177463382,210.9994492531,-0.1307744390
211.0254023075,0.0006253805,211.0254023075,-0.0088169643,211.0254023075,0.0088391153,211.0254023075,-85.9428490548,211.0254023075,-6925.9428490548,211.0254023075,-0.0856139720,211.0254023075,-1.5327949957
211.0303971767,0.0016974112,211.0303971767,-0.0088055263,211.0303971767,0.0089676362,211.0303971767,-79.0891202155,211.0303971767,-6919.0891202155,211.0303971767,-0.1923995699,211.0303971767,-2.741318984
211.0686192513,0.0029831423,211.0686192513,-0.0085071029,211.0686192513,0.0090149841,211.0686192513,-70.6760228593,211.0686192513,-6910.6760228593,211.0686192513,-0.3017263142,211.0686192513,-3.7037465006
211.0818293095,0.0039337813,211.0818293095,-0.0082990013,211.0818293095,0.0091841199,211.0818293095,-64.6387398427,211.0818293095,-6904.6387398427,211.0818293095,-0.4126436589,211.0818293095,-4.3872275327
211.1151635647,0.0047053789,211.1151635647,-0.0080388807,211.1151635647,0.0093147299,211.1151635647,-59.6583829634,211.1151635647,-6899.6583829634,211.1151635647,-0.5240602596,211.1151635647,-4.784073873
211.1204733849,0.00704002,211.1204733849,-0.0063054933,211.1204733849,0.0094509855,211.1204733849,-41.8496633877,211.1204733849,-6881.8496633877,211.1204733849,-0.6335227722,211.1204733849,-4.9412249769
211.1435348988,0.0088316132,211.1435348988,-0.0038472168,211.1435348988,0.0096331962,211.1435348988,-23.5388466583,211.1435348988,-6863.5388466583,211.1435348988,-0.7396286763,211.1435348988,-4.8723180724
211.1487708092,0.0097274984,211.1487708092,-0.0025009359,211.1487708092,0.0100438492,211.1487708092,-14.4184483073,211.1487708092,-6854.4184483073,211.1487708092,-0.8396713649,211.1487708092,-4.5806694467
211.1897201538,0.0099687291,211.1897201538,-0.0001113329,211.1897201538,0.0099693508,211.1897201538,-0.6398651512,211.1897201538,-6840.6398651512,211.1897201538,-0.9320009500,211.1897201538,-4.1301110007
211.1947193146,0.0097086596,211.1947193146,0.0025786768,211.1947193146,0.0100452797,211.1947193146,14.8746571609,211.1947193146,-6825.1253428391,211.1947193146,-1.0149201779,211.1947193146,-3.5668585976
211.2198550701,0.0089050639,211.2198550701,0.0051160661,211.2198550701,0.0102700679,211.2198550701,29.877884641,211.2198550701,-6810.1221153590,211.2198550701,-1.0867818764,211.2198550701,-2.9237288073
211.2248566151,0.0076664009,211.2248566151,0.0070383783,211.2248566151,0.0104073278,211.2248566151,42.5544555598,211.2248566151,-6797.4455444402,211.2248566151,-1.1461101361,211.2248566151,-2.2242652196
211.2648799419,-0.0075937801,211.2648799419,0.0063927576,211.2648799419,0.0099263713,211.2648799419,139.9079430410,211.2648799419,-6700.092056959,211.2648799419,-1.1916628801,211.2648799419,-1.6766615231
211.2807326317,-0.0087204896,211.2807326317,0.0041155871,211.2807326317,0.0096428728,211.2807326317,154.7352903198,211.2807326317,-6685.2647096802,211.2807326317,-1.2225448982,211.2807326317,-0.9244350505
211.3132464886,-0.0091545581,211.3132464886,0.0017638526,211.3132464886,0.0093229347,211.3132464886,169.0941909203,211.3132464886,-6670.9058090797,211.3132464886,-1.2382842099,211.3132464886,0.0062227517
211.3183553219,-0.0089968618,211.3183553219,-0.0005131764,211.3183553219,0.0090114856,211.3183553219,-176.735415596,211.3183553219,-6656.735415596,211.3183553219,-1.2388257918,211.3183553219,1.0747855001
211.3430814743,-0.0084345815,211.3430814743,-0.0025694206,211.3430814743,0.0088172607,211.3430814743,-163.0577281870,211.3430814743,-6643.0577281870,211.3430814743,-1.2246398526,211.3430814743,2.2207944108
211.348890543,-0.0074233534,211.348890543,-0.0041425163,211.348890543,0.0085009775,211.348890543,-150.8368046717,211.348890543,-6630.8368046717,211.348890543,-1.1966322639,211.348890543,3.3657060949
211.3864326477,-0.0064488621,211.3864326477,-0.0054598384,211.3864326477,0.0084497134,211.3864326477,-139.7475487725,211.3864326477,-6619.7475487725,211.3864326477,-1.1563296160,211.3864326477,4.4078064691
211.3980362415,-0.0051604445,211.3980362415,-0.0063978497,211.3980362415,0.0082196514,211.3980362415,-128.8893162969,211.3980362415,-6608.8893162969,211.3980362415,-1.1054005483,211.3980362415,5.2306247535
211.4321351051,-0.0037831581,211.4321351051,-0.0073876615,211.4321351051,0.0082999896,211.4321351051,-117.1165962674,211.4321351051,-6597.1165962674,211.4321351051,-1.0460779027,211.4321351051,5.7128076721
211.4381430149,-0.0019739320,211.4381430149,-0.0082606347,211.4381430149,0.0084932027,211.4381430149,-103.4391858251,211.4381430149,-6583.4391858251,211.4381430149,-0.9808116054,211.4381430149,5.7483037999
211.4618141651,0.0002418186,211.4618141651,-0.0087965403,211.4618141651,0.0087998635,211.4618141651,-88.4253245701,211.4618141651,-6568.4253245701,211.4618141651,-0.9122993031,211.4618141651,5.2698749472
211.4704270363,0.002699409,211.4704270363,-0.0087368314,211.4704270363,0.0091443442,211.4704270363,-72.8304787291,211.4704270363,-6552.8304787291,211.4704270363,-0.8434122610,211.4704270363,4.2628259232
211.5060291290,0.0047772122,211.5060291290,-0.0079173883,211.5060291290,0.0092469884,211.5060291290,-58.8939611307,211.5060291290,-6538.8939611307,211.5060291290,-0.7770064641,211.5060291290,2.7742150302
211.5150241852,0.0065907000,211.5150241852,-0.0066064993,211.5150241852,0.0093318358,211.5150241852,-45.0685928328,211.5150241852,-6525.0685928328,211.5150241852,-0.7158071557,211.5150241852,0.9049199615
211.5531542301,0.0077986175,211.5531542301,-0.0052499294,211.5531542301,0.0094010740,211.5531542301,-33.9479346641,211.5531542301,-6513.9479346641,211.5531542301,-0.6625274911,211.5531542301,-1.1866033066
211.5582821369,0.0086285246,211.5582821369,-0.0038727026,211.5582821369,0.009457762,211.5582821369,-24.1717633366,211.5582821369,-6504.1717633366,211.5582821369,-0.6195326787,211.5582821369,-3.3176457398
211.5841319561,0.0089217496,211.5841319561,-0.0025085373,211.5841319561,0.0092677061,211.5841319561,-15.7044430685,211.5841319561,-6495.7044430685,211.5841319561,-0.5889617491,211.5841319561,-5.2976535471
211.5891788006,0.0090530539,211.5891788006,-0.0011675505,211.5891788006,0.0091280315,211.5891788006,-7.3487342841,211.5891788006,-6487.3487342841,211.5891788006,-0.5723569378,211.5891788006,-6.9258219747
211.6294302940,0.0091441045,211.6294302940,0.0001002734,211.6294302940,0.0091446542,211.6294302940,0.6282753171,211.6294302940,-6479.3717246829,211.6294302940,-0.5707204482,211.6294302940,-8.0317425424
211.6394305229,0.0089218716,211.6394305229,0.0014019690,211.6394305229,0.0090313515,211.6394305229,8.9303432944,211.6394305229,-6471.0696567056,211.6394305229,-0.5844894824,211.6394305229,-8.4990705967
211.6594927311,0.0082811704,211.6594927311,0.0023631531,211.6594927311,0.0086117522,211.6594927311,15.9268719259,211.6594927311,-6464.0731280741,211.6594927311,-0.6135345058,211.6594927311,-8.2678220291
211.6799771786,0.0077581036,211.6799771786,0.0023595068,211.6799771786,0.0081089730,211.6799771786,16.9163248376,211.6799771786,-6463.0836751624,211.6799771786,-0.6571336852,211.6799771786,-7.3399969898
211.7081634998,0.0074916669,211.7081634998,0.0045731901,211.7081634998,0.0087771943,211.7081634998,31.4014322562,211.7081634998,-6448.5985677438,211.7081634998,-0.7139995891,211.7081634998,-5.8425197367
211.7131621838,0.0059623387,211.7131621838,0.0065580781,211.7131621838,0.0088632879,211.7131621838,47.7241607591,211.7131621838,-6432.2758392409,211.7131621838,-0.7823329524,211.7131621838,-3.9074253568
211.7520072460,0.0053872619,211.7520072460,0.0066569006,211.7520072460,0.0085636976,211.7520072460,51.0176255429,211.7520072460,-6428.9823744571,211.7520072460,-0.861139101,211.7520072460,-1.6749482541
211.7580354214,0.0047465759,211.7580354214,0.0069894563,211.7580354214,0.0084488154,211.7580354214,55.8193716618,211.7580354214,-6424.1806283382,211.7580354214,-0.9477962133,211.7580354214,0.6294119834
211.7813651562,0.0036787688,211.7813651562,0.0079678853,211.7813651562,0.0087761344,211.7813651562,65.2172527585,211.7813651562,-6414.7827472415,211.7813651562,-1.0407064559,211.7813651562,2.7813334601
211.7869188786,0.0025753336,211.7869188786,0.0087412459,211.7869188786,0.0091127232,211.7869188786,73.5840463022,211.7869188786,-6406.4159536978,211.7869188786,-1.1368683273,211.7869188786,4.6024777523
211.8260080814,0.0015859502,211.8260080814,0.0087856843,211.8260080814,0.0089276809,211.8260080814,79.7674322976,211.8260080814,-6400.2325677024,211.8260080814,-1.2332542669,211.8260080814,5.9590976441
211.8393976688,0.0004960653,211.8393976688,0.0084790662,211.8393976688,0.0084935649,211.8393976688,86.6517436567,211.8393976688,-6393.3482563433,211.8393976688,-1.3269228036,211.8393976688,6.7633528874
211.8733022213,-0.0007155116,211.8733022213,0.0079264609,211.8733022213,0.0079586896,211.8733022213,95.1580381114,211.8733022213,-6384.8419618886,211.8733022213,-1.4150230388,211.8733022213,6.9862853883
211.8790130615,-0.0016817760,211.8790130615,0.0073355606,211.8790130615,0.0075258767,211.8790130615,102.9126778308,211.8790130615,-6377.0873221692,211.8790130615,-1.494897295,211.8790130615,6.6667953889
211.9037396908,-0.0026092967,211.9037396908,0.0066820038,211.9037396908,0.0071733955,211.9037396908,111.3304531080,211.9037396908,-6368.669546892,211.9037396908,-1.564044858,211.9037396908,5.8909718441
211.9092729092,-0.0035337774,211.9092729092,0.0059410673,211.9092729092,0.0069125873,211.9092729092,120.7443996888,211.9092729092,-6359.2556003112,211.9092729092,-1.6202115783,211.9092729092,4.7808028886
211.9478874207,-0.0042255764,211.9478874207,0.0053777199,211.9478874207,0.006839252,211.9478874207,128.1587087434,211.9478874207,-6351.8412912566,211.9478874207,-1.6614585823,211.9478874207,3.4870742671
211.9606223106,-0.0047936129,211.9606223106,0.0047272951,211.9606223106,0.0067324619,211.9606223106,135.3990869799,211.9606223106,-6344.6009130201,211.9606223106,-1.6863153146,211.9606223106,2.1541464189
211.9926183224,-0.0053059542,211.9926183224,0.004213602,211.9926183224,0.0067755141,211.9926183224,141.5459588907,211.9926183224,-6338.4540411093,211.9926183224,-1.6934029110,211.9926183224,0.9096355955
211.9976189137,-0.0054336974,211.9976189137,0.0036975223,211.9976189137,0.0065724226,211.9976189137,145.76549717,211.9976189137,-6334.2345028300,211.9976189137,-1.6819597008,211.9976189137,-0.14728135
212.0225133896,-0.0057093051,212.0225133896,0.0031586751,212.0225133896,0.0065248289,212.0225133896,151.046422276,212.0225133896,-6328.9535777240,212.0225133896,-1.6516755565,212.0225133896,-0.964688147
212.0275118351,-0.0058911243,212.0275118351,0.0023590735,212.0275118351,0.0063459100,212.0275118351,158.1765954846,212.0275118351,-6321.8234045154,212.0275118351,-1.6026488721,212.0275118351,-1.5278920723
212.0677313805,-0.0058363794,212.0677313805,0.0014067191,212.0677313805,0.0060035143,212.0677313805,166.4486964039,212.0677313805,-6313.5513035961,212.0677313805,-1.5355948982,212.0677313805,-1.8500447043
212.0796110630,-0.0056560077,212.0796110630,0.0006578552,212.0796110630,0.0056941370,212.0796110630,173.3656877169,212.0796110630,-6306.6343122831,212.0796110630,-1.4515220399,212.0796110630,-1.9633988525
212.1122722626,-0.0053794743,212.1122722626,0.0001278147,212.1122722626,0.0053809925,212.1122722626,178.6389259345,212.1122722626,-6301.3610740655,212.1122722626,-1.3517865236,212.1122722626,-1.9150696058
212.1176226139,-0.0052033922,212.1176226139,-0.0001912653,212.1176226139,0.0052069063,212.1176226139,-177.8948798814,212.1176226139,-6297.8948798814,212.1176226139,-1.2379982691,212.1176226139,-1.760884408
212.1412966251,-0.0050450174,212.1412966251,-0.0006401547,212.1412966251,0.0050854694,212.1412966251,-172.7684696168,212.1412966251,-6292.7684696168,212.1412966251,-1.1120490349,212.1412966251,-1.5751740464
212.1577100754,-0.0047902035,212.1577100754,-0.0005901291,212.1577100754,0.0048264171,212.1577100754,-172.9768342679,212.1577100754,-6292.9768342679,212.1577100754,-0.9759552995,212.1577100754,-1.3907942571
212.1879606247,-0.0046960767,212.1879606247,-0.0004610406,212.1879606247,0.0047186539,212.1879606247,-174.3929156184,212.1879606247,-6294.3929156184,212.1879606247,-0.8316605892,212.1879606247,-1.2352250797
212.1929607391,-0.0046379699,212.1929607391,-0.0002384760,212.1929607391,0.0046440968,212.1929607391,-177.0565464904,212.1929607391,-6297.0565464904,212.1929607391,-0.6810683574,212.1929607391,-1.1298560026
212.2319805622,-0.0048522094,212.2319805622,0.0003216489,212.2319805622,0.0048628586,212.2319805622,176.2074598328,212.2319805622,-6303.7925401672,212.2319805622,-0.5259084168,212.2319805622,-1.0730087557
212.2521824837,-0.0049016818,212.2521824837,0.0008227486,212.2521824837,0.0049702515,212.2521824837,170.4717077478,212.2521824837,-6309.5282922522,212.2521824837,-0.3687426437,212.2521824837,-1.0675319891
212.2617330551,0.0033944949,212.2617330551,0.0051801733,212.2617330551,0.006193286,212.2617330551,56.7637370003,212.2617330551,-6423.2362629997,212.2617330551,-0.2109036016,212.2617330551,-0.8705144423
212.2714235783,0.0036609143,212.2714235783,0.0059742186,212.2714235783,0.0070066812,212.2714235783,58.5006386593,212.2714235783,-6421.4993613407,212.2714235783,-0.0545372427,212.2714235783,-1.0497053207
212.3074643612,0.0025946124,212.3074643612,0.0068630608,212.3074643612,0.0073371396,212.3074643612,69.290665863,212.3074643612,-6410.7093341370,212.3074643612,0.0994134994,212.3074643612,-1.5136842658
212.3124597073,0.0030669889,212.3124597073,0.0067450401,212.3124597073,0.0074095875,212.3124597073,65.5485722387,212.3124597073,-6414.4514277613,212.3124597073,0.2502207648,212.3124597073,-2.1450928255
212.3518881798,0.0036085371,212.3518881798,0.0063995641,212.3518881798,0.0073468334,212.3518881798,60.5825513556,212.3518881798,-6419.4174486444,212.3518881798,0.3973343899,212.3518881798,-2.8737512428
212.3632900715,0.0038164702,212.3632900715,0.0067027291,212.3632900715,0.0077131072,212.3632900715,60.3432256916,212.3632900715,-6419.6567743084,212.3632900715,0.5403769319,212.3632900715,-3.6251144829
