Slow-Time Signal [I]_x,Slow-Time Signal [I]_y,Slow-Time Signal [Q]_x,Slow-Time Signal [Q]_y,Envelop_x,Envelop_y,Wrapped Angle_x,Wrapped Angle_y,Phase Unwrap_x,Phase Unwrap_y,Breathing_x,Breathing_y,Heart_x,Heart_y
483.7508106232,0.0029563822,483.7508106232,0.0001795891,483.7508106232,0.0029618318,483.7508106232,3.4762313474,483.7508106232,-1076.5237686526,483.7508106232,0.0536030908,483.7508106232,-1.2878918024
483.8113915920,0.0029946874,483.8113915920,0.0002285021,483.8113915920,0.0030033924,483.8113915920,4.3633555395,483.8113915920,-1075.6366444605,483.8113915920,0.1222436666,483.8113915920,-1.7063363667
483.8561732769,0.0029404014,483.8561732769,0.0001496422,483.8561732769,0.0029442068,483.8561732769,2.9133691786,483.8561732769,-1077.0866308214,483.8561732769,0.1908380799,483.8561732769,-0.8154899174
483.9026458263,0.0026754502,483.9026458263,0.0000777763,483.9026458263,0.0026765805,483.9026458263,1.6651397076,483.9026458263,-1078.3348602924,483.9026458263,0.2528040037,483.9026458263,0.7858497661
483.9617369175,0.002507201,483.9617369175,-0.0001288616,483.9617369175,0.0025105103,483.9617369175,-2.9422185926,483.9617369175,-1082.9422185926,483.9617369175,0.2998284581,483.9617369175,1.7527730714
484.0068128109,0.0024115259,484.0068128109,-0.0001485040,484.0068128109,0.0024160941,484.0068128109,-3.5238776740,484.0068128109,-1083.5238776740,484.0068128109,0.3247211432,484.0068128109,1.5203753685
484.0522198677,0.0026434333,484.0522198677,0.0003642605,484.0522198677,0.0026684125,484.0522198677,7.8458481531,484.0522198677,-1072.1541518469,484.0522198677,0.3223783663,484.0522198677,0.7636136520
484.0973825455,0.0032736311,484.0973825455,0.0006610522,484.0973825455,0.0033397081,484.0973825455,11.416352593,484.0973825455,-1068.5836474070,484.0973825455,0.2913460585,484.0973825455,0.1573074766
484.1576452255,0.0033875108,484.1576452255,0.0001230731,484.1576452255,0.0033897458,484.1576452255,2.0807217475,484.1576452255,-1077.9192782525,484.1576452255,0.2349195822,484.1576452255,-0.0349924169
484.2028241158,0.0028975599,484.2028241158,-0.0008042336,484.2028241158,0.0030070991,484.2028241158,-15.5122865521,484.2028241158,-1095.5122865521,484.2028241158,0.1602501907,484.2028241158,-0.2050345835
484.2497708797,0.0022289467,484.2497708797,-0.0005484001,484.2497708797,0.0022954185,484.2497708797,-13.8222596873,484.2497708797,-1093.8222596873,484.2497708797,0.0745246176,484.2497708797,-0.3577397283
484.3080897331,0.002190883,484.3080897331,0.000646399,484.3080897331,0.0022842504,484.3080897331,16.4381879696,484.3080897331,-1063.5618120304,484.3080897331,-0.0119800931,484.3080897331,0.0222335906
484.3529381752,0.0027648576,484.3529381752,0.0007315431,484.3529381752,0.0028599988,484.3529381752,14.8200703742,484.3529381752,-1065.1799296258,484.3529381752,-0.089469312,484.3529381752,-0.010081631
484.3977408409,0.0035195024,484.3977408409,0.0000010614,484.3977408409,0.0035195025,484.3977408409,0.0172787219,484.3977408409,-1079.9827212781,484.3977408409,-0.1480167748,484.3977408409,-0.1795379010
484.4575927258,0.0031280566,484.4575927258,-0.0002339011,484.4575927258,0.0031367894,484.4575927258,-4.2763462802,484.4575927258,-1084.2763462802,484.4575927258,-0.1811014245,484.4575927258,0.1569842724
484.5026898384,0.0023425349,484.5026898384,-0.0003199604,484.5026898384,0.0023642852,484.5026898384,-7.7777431621,484.5026898384,-1087.7777431621,484.5026898384,-0.1866370935,484.5026898384,0.4859234247
484.5629093647,0.0025145468,484.5629093647,-0.0000858126,484.5629093647,0.0025160106,484.5629093647,-1.9545442779,484.5629093647,-1081.9545442779,484.5629093647,-0.1668275519,484.5629093647,0.3327187749
484.5937125683,0.0021585584,484.5937125683,0.0002930774,484.5937125683,0.0021783638,484.5937125683,7.7320305182,484.5937125683,-1072.2679694818,484.5937125683,-0.1274656383,484.5937125683,-0.3879481851
484.65467906,0.0024269610,484.65467906,0.0001829493,484.65467906,0.0024338468,484.65467906,4.3109191635,484.65467906,-1075.6890808365,484.65467906,-0.0764051751,484.65467906,-1.3952759141
484.6862607002,0.0024484077,484.6862607002,0.0004778455,484.6862607002,0.0024946015,484.6862607002,11.0433608056,484.6862607002,-1068.9566391944,484.6862607002,-0.0220963824,484.6862607002,-1.2873001072
484.7330951691,0.0024351084,484.7330951691,0.0003457339,484.7330951691,0.0024595294,484.7330951691,8.0807814042,484.7330951691,-1071.9192185958,484.7330951691,0.0278953521,484.7330951691,-0.0586722209
484.7899949551,0.0027564594,484.7899949551,0.0004505712,484.7899949551,0.0027930418,484.7899949551,9.2834748490,484.7899949551,-1070.716525151,484.7899949551,0.0675465726,484.7899949551,1.6467812453
484.8337576389,0.0024194571,484.8337576389,0.0004392738,484.8337576389,0.0024590108,484.8337576389,10.2904626504,484.8337576389,-1069.7095373496,484.8337576389,0.0928227966,484.8337576389,2.4111185538
484.9088673592,0.0027806423,484.9088673592,0.0002129521,484.9088673592,0.0027887848,484.9088673592,4.3793789218,484.9088673592,-1075.6206210782,484.9088673592,0.1023275058,484.9088673592,1.1817717987
484.9536309242,0.0022957514,484.9536309242,0.0000496836,484.9536309242,0.002296289,484.9536309242,1.2397763477,484.9536309242,-1078.7602236523,484.9536309242,0.0948327549,484.9536309242,-1.3984067796
485.0135405064,0.0027816568,485.0135405064,-0.0005189513,485.0135405064,0.0028296511,485.0135405064,-10.567725324,485.0135405064,-1090.567725324,485.0135405064,0.0713948293,485.0135405064,-3.9973985647
485.0595750809,0.0029179548,485.0595750809,-0.0001975757,485.0595750809,0.0029246361,485.0595750809,-3.8736038069,485.0595750809,-1083.8736038069,485.0595750809,0.0335740213,485.0595750809,-4.4363888360
485.0900135040,0.0033682486,485.0900135040,0.0002228932,485.0900135040,0.0033756155,485.0900135040,3.7860164452,485.0900135040,-1076.2139835548,485.0900135040,-0.0140589152,485.0900135040,-2.3603825501
485.1499342918,0.0025779296,485.1499342918,0.0009928939,485.1499342918,0.0027625278,485.1499342918,21.0642737444,485.1499342918,-1058.9357262556,485.1499342918,-0.0650874464,485.1499342918,1.5707457250
485.210392952,0.0019990706,485.210392952,0.0000792782,485.210392952,0.0020006419,485.210392952,2.2710188482,485.210392952,-1077.7289811518,485.210392952,-0.1131434869,485.210392952,4.5033548239
485.2562291622,0.0025541286,485.2562291622,-0.0006652300,485.2562291622,0.0026393378,485.2562291622,-14.5985152458,485.2562291622,-1094.5985152458,485.2562291622,-0.1552407498,485.2562291622,5.2299642848
485.3016941547,0.0032951584,485.3016941547,-0.0005323377,485.3016941547,0.0033378814,485.3016941547,-9.1769291315,485.3016941547,-1089.1769291315,485.3016941547,-0.1867078407,485.3016941547,3.9576718276
485.3628156185,0.0035059948,485.3628156185,0.0004552180,485.3628156185,0.003535424,485.3628156185,7.397891959,485.3628156185,-1072.6021080410,485.3628156185,-0.2060152207,485.3628156185,1.4336942303
485.4078679085,0.0027008350,485.4078679085,0.0005764778,485.4078679085,0.0027616728,485.4078679085,12.0486547821,485.4078679085,-1067.9513452179,485.4078679085,-0.2096968559,485.4078679085,-1.3710251625
485.4537210464,0.0028109707,485.4537210464,0.0001842429,485.4537210464,0.0028170023,485.4537210464,3.7500441593,485.4537210464,-1076.2499558407,485.4537210464,-0.1955461224,485.4537210464,-3.2643055713
485.5136642456,0.0024351614,485.5136642456,-0.0000709515,485.5136642456,0.0024361948,485.5136642456,-1.668912006,485.5136642456,-1081.668912006,485.5136642456,-0.1646954723,485.5136642456,-3.2799183483
485.5588798523,0.0028228187,485.5588798523,-0.0001692546,485.5588798523,0.0028278884,485.5588798523,-3.4313136484,485.5588798523,-1083.4313136484,485.5588798523,-0.1198405207,485.5588798523,-1.7452097845
485.6037445068,0.0029267963,485.6037445068,0.0000894712,485.6037445068,0.0029281635,485.6037445068,1.7509675407,485.6037445068,-1078.2490324593,485.6037445068,-0.0639928551,485.6037445068,0.1286197285
485.6641697884,0.0025748613,485.6641697884,0.0002815856,485.6641697884,0.0025902126,485.6641697884,6.2410386481,485.6641697884,-1073.7589613519,485.6641697884,-0.0008385959,485.6641697884,0.9965167936
485.7090656757,0.0026562256,485.7090656757,0.0001491641,485.7090656757,0.0026604106,485.7090656757,3.2141493978,485.7090656757,-1076.7858506022,485.7090656757,0.0671479811,485.7090656757,0.4283062922
485.7392416000,0.0029191361,485.7392416000,0.0000859810,485.7392416000,0.0029204021,485.7392416000,1.6871173697,485.7392416000,-1078.3128826303,485.7392416000,0.1362508755,485.7392416000,-0.6397247162
485.8009786606,0.0030359198,485.8009786606,0.0001562679,485.8009786606,0.003039939,485.8009786606,2.946584293,485.8009786606,-1077.0534157070,485.8009786606,0.2026107325,485.8009786606,-0.9890965409
485.8616256714,0.0027094558,485.8616256714,0.0002150789,485.8616256714,0.002717979,485.8616256714,4.538670525,485.8616256714,-1075.4613294750,485.8616256714,0.2612940521,485.8616256714,-0.2779046918
485.9082353115,0.0026120982,485.9082353115,-0.0000235775,485.9082353115,0.0026122046,485.9082353115,-0.517154033,485.9082353115,-1080.517154033,485.9082353115,0.3065474258,485.9082353115,0.6466102557
485.9544100761,0.0025483963,485.9544100761,-0.0001157708,485.9544100761,0.0025510246,485.9544100761,-2.6010947821,485.9544100761,-1082.6010947821,485.9544100761,0.3328328727,485.9544100761,0.9845277498
486.0142667294,0.0024663612,486.0142667294,-0.0000914971,486.0142667294,0.0024680578,486.0142667294,-2.1245843218,486.0142667294,-1082.1245843218,486.0142667294,0.3345035400,486.0142667294,0.4530031058
486.0596528053,0.0026632283,486.0596528053,0.0002448907,486.0596528053,0.0026744638,486.0596528053,5.2537199396,486.0596528053,-1074.7462800604,486.0596528053,0.3094348056,486.0596528053,-0.1866525785
486.1048321724,0.0032466474,486.1048321724,0.0004943492,486.1048321724,0.0032840677,486.1048321724,8.6576157675,486.1048321724,-1071.3423842325,486.1048321724,0.2574365766,486.1048321724,-0.2772403474
486.1648094654,0.0037327268,486.1648094654,0.0000191088,486.1648094654,0.0037327757,486.1648094654,0.293309142,486.1648094654,-1079.7066908580,486.1648094654,0.1844595258,486.1648094654,0.1363137748
486.2109878063,0.0031402040,486.2109878063,-0.0006519682,486.2109878063,0.0032071707,486.2109878063,-11.7290964569,486.2109878063,-1091.7290964569,486.2109878063,0.0972457079,486.2109878063,0.4532648373
486.2562098503,0.0021403695,486.2562098503,-0.0003232626,486.2562098503,0.0021646432,486.2562098503,-8.5885399813,486.2562098503,-1088.5885399813,486.2562098503,0.0042433891,486.2562098503,0.4877760788
486.3014900684,0.0022206984,486.3014900684,0.0007402632,486.3014900684,0.0023408312,486.3014900684,18.4356540317,486.3014900684,-1061.5643459683,486.3014900684,-0.0854024476,486.3014900684,0.6991555486
486.3465054035,0.0029930314,486.3465054035,0.0008888716,486.3465054035,0.0031222316,486.3465054035,16.5403860951,486.3465054035,-1063.4596139049,486.3465054035,-0.163207075,486.3465054035,0.4407930933
486.406550169,0.0032696428,486.406550169,0.0002161645,486.406550169,0.0032767806,486.406550169,3.7824661791,486.406550169,-1076.2175338209,486.406550169,-0.2203738356,486.406550169,0.0259147759
486.4514532089,0.0028930558,486.4514532089,-0.0002902786,486.4514532089,0.0029075821,486.4514532089,-5.7296727248,486.4514532089,-1085.7296727248,486.4514532089,-0.2521046768,486.4514532089,-0.2234566387
486.5112893581,0.0026145853,486.5112893581,-0.0002242904,486.5112893581,0.002624188,486.5112893581,-4.9030750739,486.5112893581,-1084.9030750739,486.5112893581,-0.2583371004,486.5112893581,-0.4066981816
486.5563476086,0.0024459646,486.5563476086,-0.0001350788,486.5563476086,0.0024496916,486.5563476086,-3.1609585747,486.5563476086,-1083.1609585747,486.5563476086,-0.242350281,486.5563476086,-1.0223196172
486.6008605957,0.0020362959,486.6008605957,0.0001457922,486.6008605957,0.0020415083,486.6008605957,4.0952049453,486.6008605957,-1075.9047950547,486.6008605957,-0.2101658833,486.6008605957,-1.7505840813
486.6607782841,0.0024731104,486.6607782841,0.0004337192,486.6607782841,0.0025108539,486.6607782841,9.9470339290,486.6607782841,-1070.052966071,486.6607782841,-0.1689669824,486.6607782841,-1.8487666567
486.7067196369,0.0026374653,486.7067196369,0.00027501,486.7067196369,0.0026517643,486.7067196369,5.9527518956,486.7067196369,-1074.0472481044,486.7067196369,-0.1244270819,486.7067196369,-0.8781980989
486.7369129658,0.0026254959,486.7369129658,0.0004972339,486.7369129658,0.0026721658,486.7369129658,10.7240452297,486.7369129658,-1069.2759547703,486.7369129658,-0.0825086922,486.7369129658,1.3552949666
486.7966008186,0.0024560905,486.7966008186,0.0002549217,486.7966008186,0.0024692844,486.7966008186,5.9256066754,486.7966008186,-1074.0743933246,486.7966008186,-0.0464606282,486.7966008186,3.3014796588
486.8569228649,0.0027180711,486.8569228649,0.0004505532,486.8569228649,0.0027551604,486.8569228649,9.4118877632,486.8569228649,-1070.5881122368,486.8569228649,-0.0185380790,486.8569228649,3.7503999584
486.9029080868,0.0023254867,486.9029080868,0.000366305,486.9029080868,0.0023541596,486.9029080868,8.9515404669,486.9029080868,-1071.0484595331,486.9029080868,-0.0001145046,486.9029080868,1.9527110698
486.9627447128,0.0023978206,486.9627447128,-0.0001049312,486.9627447128,0.0024001155,486.9627447128,-2.5057268348,486.9627447128,-1082.5057268348,486.9627447128,0.0088589475,486.9627447128,-1.5200744702
487.0082039833,0.0028072154,487.0082039833,-0.0004689110,487.0082039833,0.0028461089,487.0082039833,-9.4830091078,487.0082039833,-1089.4830091078,487.0082039833,0.0073353987,487.0082039833,-4.5840882382
487.0534393787,0.0030570493,487.0534393787,-0.0001575357,487.0534393787,0.0030611057,487.0534393787,-2.9499534113,487.0534393787,-1082.9499534113,487.0534393787,-0.0035458076,487.0534393787,-5.1807697595
487.1134085655,0.0030963770,487.1134085655,0.0004078603,487.1134085655,0.0031231236,487.1134085655,7.5039011396,487.1134085655,-1072.4960988604,487.1134085655,-0.0218009559,487.1134085655,-2.9454389464
487.1588404179,0.0025668345,487.1588404179,0.0006463648,487.1588404179,0.0026469655,487.1588404179,14.1340215415,487.1588404179,-1065.8659784585,487.1588404179,-0.0419066192,487.1588404179,0.8673841428
487.2045483589,0.0019498193,487.2045483589,-0.0000403861,487.2045483589,0.0019502375,487.2045483589,-1.1865828165,487.2045483589,-1081.1865828165,487.2045483589,-0.0600120485,487.2045483589,3.8349389384
487.2653064728,0.0026838288,487.2653064728,-0.0009319993,487.2653064728,0.0028410491,487.2653064728,-19.1503148931,487.2653064728,-1099.1503148931,487.2653064728,-0.07262387,487.2653064728,4.5780690838
487.2958779335,0.0034786433,487.2958779335,-0.0005773586,487.2958779335,0.0035262306,487.2958779335,-9.4236116846,487.2958779335,-1089.4236116846,487.2958779335,-0.076878698,487.2958779335,3.5833292091
487.3561112881,0.003640386,487.3561112881,0.0003647615,487.3561112881,0.0036586146,487.3561112881,5.7218573800,487.3561112881,-1074.27814262,487.3561112881,-0.0705762295,487.3561112881,1.4906765313
487.4163932800,0.00303009,487.4163932800,0.0005222066,487.4163932800,0.0030747593,487.4163932800,9.7783165121,487.4163932800,-1070.2216834879,487.4163932800,-0.0511138316,487.4163932800,-0.7356082880
487.4611196518,0.0026754425,487.4611196518,0.0000929511,487.4611196518,0.0026770567,487.4611196518,1.9897879656,487.4611196518,-1078.0102120344,487.4611196518,-0.0181026343,487.4611196518,-2.0966985491
487.5058569908,0.0027970314,487.5058569908,-0.0002179533,487.5058569908,0.0028055103,487.5058569908,-4.4556599918,487.5058569908,-1084.4556599918,487.5058569908,0.0260248572,487.5058569908,-1.9681078001
487.5653884411,0.002662155,487.5653884411,-0.0000845211,487.5653884411,0.0026634964,487.5653884411,-1.8184812148,487.5653884411,-1081.8184812148,487.5653884411,0.0758950373,487.5653884411,-0.6968874005
487.6103186607,0.0029624172,487.6103186607,0.0002261373,487.6103186607,0.0029710358,487.6103186607,4.3652311297,487.6103186607,-1075.6347688703,487.6103186607,0.1265363766,487.6103186607,0.498742969
487.655174017,0.0028250357,487.655174017,0.0000531043,487.655174017,0.0028255348,487.655174017,1.0769054493,487.655174017,-1078.9230945507,487.655174017,0.1743981608,487.655174017,0.3372804003
487.7150352001,0.0026700397,487.7150352001,0.0003217502,487.7150352001,0.0026893559,487.7150352001,6.8712324755,487.7150352001,-1073.1287675245,487.7150352001,0.2162095327,487.7150352001,-0.6918758366
487.7605829239,0.0027750563,487.7605829239,0.0000553861,487.7605829239,0.0027756090,487.7605829239,1.1433895415,487.7605829239,-1078.8566104585,487.7605829239,0.2510728303,487.7605829239,-1.8871345820
487.806229353,0.0029021138,487.806229353,0.0002282473,487.806229353,0.0029110756,487.806229353,4.4969785597,487.806229353,-1075.5030214403,487.806229353,0.2769537609,487.806229353,-1.9035218696
487.8663754463,0.0027033793,487.8663754463,0.0000533450,487.8663754463,0.0027039055,487.8663754463,1.1304553520,487.8663754463,-1078.869544648,487.8663754463,0.2925504065,487.8663754463,-0.8347769063
487.9113783836,0.0028129128,487.9113783836,-0.0001364369,487.9113783836,0.0028162197,487.9113783836,-2.7768860722,487.9113783836,-1082.7768860722,487.9113783836,0.2958908558,487.9113783836,0.4521472653
487.9572768211,0.0029820708,487.9572768211,-0.0001764587,487.9572768211,0.0029872870,487.9572768211,-3.3864262124,487.9572768211,-1083.3864262124,487.9572768211,0.2844459761,487.9572768211,1.0561641032
488.0021572113,0.0026345485,488.0021572113,0.0001461358,488.0021572113,0.0026385984,488.0021572113,3.1748865526,488.0021572113,-1076.8251134474,488.0021572113,0.2550421741,488.0021572113,0.9295785256
488.0629136562,0.0024559351,488.0629136562,0.0005068297,488.0629136562,0.0025076869,488.0629136562,11.6603981679,488.0629136562,-1068.3396018321,488.0629136562,0.2059467729,488.0629136562,0.6974072264
488.1083705425,0.0029789042,488.1083705425,0.0007591993,488.1083705425,0.0030741265,488.1083705425,14.2979438711,488.1083705425,-1065.7020561289,488.1083705425,0.137119012,488.1083705425,0.9097660793
488.1532692909,0.0033563168,488.1532692909,0.0002423036,488.1532692909,0.0033650518,488.1532692909,4.1292078452,488.1532692909,-1075.8707921548,488.1532692909,0.0518873935,488.1532692909,1.2698221120
488.2142462730,0.0028944959,488.2142462730,-0.0005801826,488.2142462730,0.0029520702,488.2142462730,-11.3343576829,488.2142462730,-1091.3343576829,488.2142462730,-0.0447270158,488.2142462730,0.9713584841
488.259105444,0.0020301544,488.259105444,-0.000365426,488.259105444,0.0020627804,488.259105444,-10.2039238077,488.259105444,-1090.2039238077,488.259105444,-0.1470510311,488.259105444,-0.0879146131
488.3035562038,0.0020396286,488.3035562038,0.0007176249,488.3035562038,0.0021621911,488.3035562038,19.3839607932,488.3035562038,-1060.6160392068,488.3035562038,-0.2470871877,488.3035562038,-0.8978838045
488.3632729053,0.002988214,488.3632729053,0.0008780840,488.3632729053,0.0031145552,488.3632729053,16.3753788153,488.3632729053,-1063.6246211847,488.3632729053,-0.3363187233,488.3632729053,-1.688081369
488.4084746838,0.0036307027,488.4084746838,0.0000372271,488.4084746838,0.0036308936,488.4084746838,0.5874574611,488.4084746838,-1079.4125425389,488.4084746838,-0.4043794870,488.4084746838,-1.7781490586
488.4536964893,0.0031729445,488.4536964893,-0.0004470074,488.4536964893,0.0032042772,488.4536964893,-8.0191081785,488.4536964893,-1088.0191081785,488.4536964893,-0.4441413519,488.4536964893,-0.7559476364
488.5131721497,0.0025653991,488.5131721497,-0.0004440126,488.5131721497,0.0026035399,488.5131721497,-9.8193279448,488.5131721497,-1089.8193279448,488.5131721497,-0.4521686322,488.5131721497,0.6026155287
488.5584735870,0.0024911839,488.5584735870,-0.0001054377,488.5584735870,0.0024934142,488.5584735870,-2.423560222,488.5584735870,-1082.423560222,488.5584735870,-0.4294265983,488.5584735870,1.3234759447
488.6037788391,0.0025297003,488.6037788391,0.0000920997,488.6037788391,0.0025313763,488.6037788391,2.0850658945,488.6037788391,-1077.9149341055,488.6037788391,-0.3791188668,488.6037788391,0.8770785257
488.6644937992,0.0026092047,488.6644937992,0.000330179,488.6644937992,0.0026300128,488.6644937992,7.2120989562,488.6644937992,-1072.7879010438,488.6644937992,-0.3076987535,488.6644937992,0.0726292938
488.7103846073,0.0026721896,488.7103846073,0.0004396012,488.7103846073,0.0027081075,488.7103846073,9.3420380897,488.7103846073,-1070.6579619103,488.7103846073,-0.2218189063,488.7103846073,0.0328036207
488.7407753468,0.0024783431,488.7407753468,0.0005362539,488.7407753468,0.0025356957,488.7407753468,12.2092133015,488.7407753468,-1067.7907866985,488.7407753468,-0.1290378852,488.7407753468,1.1765838183
488.8166799545,0.0023598358,488.8166799545,0.0002616571,488.8166799545,0.0023742977,488.8166799545,6.3270749488,488.8166799545,-1073.6729250512,488.8166799545,-0.0367815832,488.8166799545,2.3593103992
488.8620400429,0.0025818236,488.8620400429,0.0002581664,488.8620400429,0.002594699,488.8620400429,5.7102430178,488.8620400429,-1074.2897569822,488.8620400429,0.0489726330,488.8620400429,2.2830253445
488.9072229862,0.0027238392,488.9072229862,0.0004619349,488.9072229862,0.0027627313,488.9072229862,9.6251920723,488.9072229862,-1070.3748079277,488.9072229862,0.1226585365,488.9072229862,0.3775261196
488.9680235386,0.0021997638,488.9680235386,0.0000366047,488.9680235386,0.0022000683,488.9680235386,0.9533293083,488.9680235386,-1079.0466706917,488.9680235386,0.1800590056,488.9680235386,-2.9354710476
489.0137345791,0.0025488230,489.0137345791,-0.0004692797,489.0137345791,0.0025916640,489.0137345791,-10.4322506612,489.0137345791,-1090.4322506612,489.0137345791,0.2187489677,489.0137345791,-5.7533503878
489.0586316586,0.0033358905,489.0586316586,-0.0003466369,489.0586316586,0.0033538519,489.0586316586,-5.9323910384,489.0586316586,-1085.9323910384,489.0586316586,0.2382646264,489.0586316586,-5.8833658304
489.1185729504,0.0030977243,489.1185729504,0.0004760232,489.1185729504,0.0031340859,489.1185729504,8.7362290772,489.1185729504,-1071.2637709228,489.1185729504,0.2410509318,489.1185729504,-2.8607092239
489.1636047363,0.0027167023,489.1636047363,0.0006065548,489.1636047363,0.0027835912,489.1636047363,12.5859358684,489.1636047363,-1067.4140641316,489.1636047363,0.2321933969,489.1636047363,1.5553945279
489.2088699341,0.0019534953,489.2088699341,0.0001509527,489.2088699341,0.0019593189,489.2088699341,4.4186433120,489.2088699341,-1075.581356688,489.2088699341,0.2155639831,489.2088699341,5.0472624932
489.2547285557,0.0025198357,489.2547285557,-0.0009008085,489.2547285557,0.0026760097,489.2547285557,-19.6713099698,489.2547285557,-1099.6713099698,489.2547285557,0.1928162328,489.2547285557,5.7027696443
489.3149719238,0.0034342566,489.3149719238,-0.0003423019,489.3149719238,0.0034512735,489.3149719238,-5.6920297915,489.3149719238,-1085.6920297915,489.3149719238,0.1659487117,489.3149719238,4.4768203839
489.3601768017,0.0032492062,489.3601768017,0.0002338790,489.3601768017,0.0032576127,489.3601768017,4.1170704368,489.3601768017,-1075.8829295632,489.3601768017,0.1359725215,489.3601768017,1.8204077215
489.4058790207,0.0028780922,489.4058790207,0.0006876880,489.4058790207,0.0029591096,489.4058790207,13.4382309074,489.4058790207,-1066.5617690926,489.4058790207,0.1054051614,489.4058790207,-0.7966781259
489.4658126831,0.0025108667,489.4658126831,0.0000409875,489.4658126831,0.0025112012,489.4658126831,0.9352152625,489.4658126831,-1079.0647847375,489.4658126831,0.0763137957,489.4658126831,-2.6334032754
489.5111680031,0.0025407035,489.5111680031,0.0000088634,489.5111680031,0.002540719,489.5111680031,0.1998785176,489.5111680031,-1079.8001214824,489.5111680031,0.0487397787,489.5111680031,-2.6244387369
489.5562360287,0.0029469921,489.5562360287,-0.0000162132,489.5562360287,0.0029470367,489.5562360287,-0.3152166011,489.5562360287,-1080.3152166011,489.5562360287,0.0229879962,489.5562360287,-1.3480799983
489.6170070171,0.0029424721,489.6170070171,-0.0001278911,489.6170070171,0.0029452501,489.6170070171,-2.4887272782,489.6170070171,-1082.4887272782,489.6170070171,0.0003805157,489.6170070171,-0.1795143179
489.6615583897,0.0026798432,489.6615583897,-0.0000070746,489.6615583897,0.0026798525,489.6615583897,-0.1512558727,489.6615583897,-1080.1512558727,489.6615583897,-0.0163178712,489.6615583897,0.0250116498
489.7065739632,0.0026848911,489.7065739632,0.0000640864,489.7065739632,0.0026856558,489.7065739632,1.3673485589,489.7065739632,-1078.6326514411,489.7065739632,-0.0229064382,489.7065739632,-0.7394277857
489.7520160675,0.0026919596,489.7520160675,0.0000278105,489.7520160675,0.0026921032,489.7520160675,0.5918982476,489.7520160675,-1079.4081017524,489.7520160675,-0.0164878589,489.7520160675,-1.559671163
489.8130018711,0.0028783402,489.8130018711,0.0000036125,489.8130018711,0.0028783424,489.8130018711,0.0719106403,489.8130018711,-1079.9280893597,489.8130018711,0.0046295552,489.8130018711,-1.3882441413
489.8578779697,0.0030407461,489.8578779697,-0.0001098533,489.8578779697,0.0030427298,489.8578779697,-2.0690291368,489.8578779697,-1082.0690291368,489.8578779697,0.0378360281,489.8578779697,-0.0892653498
489.9031646252,0.0029970368,489.9031646252,0.0000325111,489.9031646252,0.0029972131,489.9031646252,0.6215059652,489.9031646252,-1079.3784940348,489.9031646252,0.0780866595,489.9031646252,1.6237453937
489.9635329247,0.0027120722,489.9635329247,-0.0000527126,489.9635329247,0.0027125844,489.9635329247,-1.1134756809,489.9635329247,-1081.1134756809,489.9635329247,0.1173717522,489.9635329247,2.3961052770
490.0086123943,0.0024410938,490.0086123943,-0.0001041020,490.0086123943,0.0024433126,490.0086123943,-2.4419355086,490.0086123943,-1082.4419355086,490.0086123943,0.1467155286,490.0086123943,1.7662941224
490.0696415901,0.0027224792,490.0696415901,0.0004558325,490.0696415901,0.0027603761,490.0696415901,9.5050308021,490.0696415901,-1070.4949691979,490.0696415901,0.1580390781,490.0696415901,0.7159951659
490.1149971485,0.0028734707,490.1149971485,0.0006676104,490.1149971485,0.0029500064,490.1149971485,13.0798125796,490.1149971485,-1066.9201874204,490.1149971485,0.1467233516,490.1149971485,-0.0884822308
490.1449792385,0.0035703310,490.1449792385,-0.0001177526,490.1449792385,0.0035722723,490.1449792385,-1.8889793441,490.1449792385,-1081.8889793441,490.1449792385,0.1119487718,490.1449792385,-0.6857649322
490.2194273472,0.0030603353,490.2194273472,-0.0004977507,490.2194273472,0.0031005496,490.2194273472,-9.2380250038,490.2194273472,-1089.2380250038,490.2194273472,0.0571132899,490.2194273472,-0.9785992212
490.2648925781,0.0021567622,490.2648925781,-0.0007348681,490.2648925781,0.0022785202,490.2648925781,-18.815385178,490.2648925781,-1098.815385178,490.2648925781,-0.0131422351,490.2648925781,-1.6145744142
490.3096659184,0.0020022772,490.3096659184,0.000679529,490.3096659184,0.0021144441,490.3096659184,18.7460855791,490.3096659184,-1061.2539144209,490.3096659184,-0.0898327634,490.3096659184,-1.1669959092
490.3707227707,0.0030287042,490.3707227707,0.0006561840,490.3707227707,0.0030989719,490.3707227707,12.2244865898,490.3707227707,-1067.7755134102,490.3707227707,-0.1642453098,490.3707227707,-0.8426745739
490.4009006023,0.0031917745,490.4009006023,0.0001871762,490.4009006023,0.0031972581,490.4009006023,3.3561692974,490.4009006023,-1076.6438307026,490.4009006023,-0.2247613358,490.4009006023,-0.0652504286
490.4615213871,0.0032007664,490.4615213871,-0.0002979534,490.4615213871,0.0032146044,490.4615213871,-5.3182313415,490.4615213871,-1085.3182313415,490.4615213871,-0.2645171635,490.4615213871,1.0846567625
490.5065469742,0.0024263913,490.5065469742,-0.0004210751,490.5065469742,0.0024626569,490.5065469742,-9.8450408983,490.5065469742,-1089.8450408983,490.5065469742,-0.2802546240,490.5065469742,1.8790701387
490.5669786930,0.0022179902,490.5669786930,0.0000902605,490.5669786930,0.0022198260,490.5669786930,2.3303511936,490.5669786930,-1077.6696488064,490.5669786930,-0.2731921492,490.5669786930,1.8497959284
